run_id,selfcal_dir,selfcal_name,label,scan_tag,start_integration,n_integrations,cycle,cycle_index,requested_niter,iterdone,nmajordone,stopcode,stack_elapsed_s,cycle_elapsed_s,tclean_elapsed_s,gaincal_elapsed_s,applycal_elapsed_s,export_elapsed_s,peak_jy_per_beam,residual_peak_jy_per_beam,model_sum_jy,dr_peak_over_residual,nminor_cycles_total,nmajor_cycles_used
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0138,scan05,138,1,sc3,3.0,2000.0,2000.0,44.0,1.0,99.2935135000007,10.889771582995309,10.611640499992063,0.10155654200934805,0.04873349999252241,0.024321208999026567,18.67096710205078,0.042647626250982285,22.759653945919126,437.79616225699647,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0138,scan05,138,1,sc4,4.0,6000.0,6000.0,124.0,1.0,99.2935135000007,29.81233624999004,29.51720616700186,0.11360487500496674,0.05658950000361074,0.020483250002143905,18.646894454956055,0.015732523053884506,22.250383238657378,1185.2450106756376,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0138,scan05,138,1,final,5.0,10000.0,10000.0,204.0,1.0,99.2935135000007,49.269465334000415,49.136836999998195,nan,nan,0.02116024999122601,18.6328182220459,0.009736977517604828,21.738270171743352,1913.6141773314205,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0139,scan05,139,1,sc1,1.0,300.0,300.0,10.0,1.0,99.33604841699707,2.797997290996136,2.5023447500134353,0.11400520800088998,0.05169779200514313,0.022377749992301688,18.504053115844727,0.1845087707042694,22.838404489681125,100.28820334781275,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0139,scan05,139,1,sc2,2.0,1000.0,1000.0,24.0,1.0,99.33604841699707,6.109139708001749,5.8210556660051225,0.10759566600609105,0.04811929199786391,0.022681957998429425,18.458532333374023,0.08132326602935791,23.336377364583313,226.9772628992845,1000.0,24.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0139,scan05,139,1,sc3,3.0,2000.0,2000.0,44.0,1.0,99.33604841699707,10.8707011660008,10.570328500005417,0.10788233300263528,0.04887137499463279,0.03072416700888425,18.417015075683594,0.04734529182314873,23.011160323396325,388.9935908406184,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0139,scan05,139,1,sc4,4.0,6000.0,6000.0,124.0,1.0,99.33604841699707,30.180054166994523,29.88187941700744,0.11279450000438374,0.05865983299736399,0.02030895800271537,18.38530158996582,0.017671149224042892,21.54856114962604,1040.413464731047,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0139,scan05,139,1,final,5.0,10000.0,10000.0,204.0,1.0,99.33604841699707,49.26542774999689,49.138677374998224,nan,nan,0.024344541991013102,18.384479522705078,0.010885661467909813,20.683265156345442,1688.8711427322326,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0140,scan05,140,1,sc1,1.0,300.0,300.0,10.0,1.0,99.03163220900751,2.7528442080074456,2.45168658401235,0.10690949999843724,0.05443037499208003,0.022470041003543884,19.139751434326172,0.17641359567642212,22.493887124583125,108.49363032899296,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0140,scan05,140,1,sc2,2.0,1000.0,1000.0,24.0,1.0,99.03163220900751,6.116984999986016,5.834847374993842,0.10413449999759905,0.04874704100075178,0.020282249999581836,19.070720672607422,0.07808693498373032,23.191947447136045,244.2242185146705,1000.0,24.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0140,scan05,140,1,sc3,3.0,2000.0,2000.0,44.0,1.0,99.03163220900751,10.905039207995287,10.599572416002047,0.11855733300035354,0.05170283300685696,0.021431917004520074,19.04776382446289,0.04570843279361725,22.820351261645555,416.7231878298556,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0140,scan05,140,1,sc4,4.0,6000.0,6000.0,124.0,1.0,99.03163220900751,30.266313750005793,29.960728125006426,0.11838466700282879,0.05845683401275892,0.021719208991271444,19.017715454101562,0.01688302308320999,21.821808091946878,1126.4401736804177,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0140,scan05,140,1,final,5.0,10000.0,10000.0,204.0,1.0,99.03163220900751,48.86503108299803,48.7408091660036,nan,nan,0.02143229200737551,19.016002655029297,0.010269789025187492,21.368018759065308,1851.6449177671523,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0141,scan05,141,1,sc1,1.0,300.0,300.0,10.0,1.0,98.85948754099081,2.7462379589997,2.436393500000122,0.12253383299685083,0.053800167006556876,0.023265083000296727,18.73592185974121,0.1866217702627182,23.055705204606056,100.39515664954617,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0141,scan05,141,1,sc2,2.0,1000.0,1000.0,24.0,1.0,98.85948754099081,6.171827124999254,5.8816414999892,0.10773870800039731,0.051136374997440726,0.020485624991124496,18.704973220825195,0.08235131204128265,24.068347726017237,227.1363109727797,1000.0,24.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0141,scan05,141,1,sc3,3.0,2000.0,2000.0,44.0,1.0,98.85948754099081,11.071528207990923,10.77456712500134,0.10992620899924077,0.05124795899610035,0.020371959006297402,18.685285568237305,0.04892214387655258,24.09108751360327,381.9392219479734,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0141,scan05,141,1,sc4,4.0,6000.0,6000.0,124.0,1.0,98.85948754099081,30.050271333006094,29.76040612500219,0.10523250000551343,0.05672037501062732,0.022637542002485134,18.671581268310547,0.01990915834903717,22.776563889812678,937.838804683249,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0141,scan05,141,1,final,5.0,10000.0,10000.0,204.0,1.0,98.85948754099081,48.68749804199615,48.5623050419963,nan,nan,0.021999415999744087,18.69803237915039,0.01283996645361185,21.74192529032007,1456.2368559686292,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0142,scan05,142,1,sc1,1.0,300.0,300.0,10.0,1.0,98.03222745899984,2.694686875009211,2.3828694999974687,0.11345512499974575,0.05101666699920315,0.024925709003582597,18.83449363708496,0.18052047491073608,22.10351360589266,104.33439002638485,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0142,scan05,142,1,sc2,2.0,1000.0,1000.0,24.0,1.0,98.03222745899984,6.0056552500027465,5.720891582997865,0.10677962499903515,0.049755041996832006,0.022858041993458755,18.759977340698242,0.078231081366539,23.539475371595472,239.8020967242089,1000.0,24.0
